Team 1,Team 2,Date,Site,Outcome,in_tournament,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr
Delaware State,Norfolk State,2022-02-15,away,0,False,81.44834218338418,109.09090909090912,0.311816192560175,0.4638757917797781,0.4678972712680578,0.405099150141643,0.0892255892255892,0.1256732495511669,0.4332603938730853,0.2675920893088597,0.2820097244732577,0.3129102844638949,0.5165208940719145,0.2693602693602694,0.7179902755267423,0.3109815354713314,2383.8500000000004,0.4586977648202138,101.16610116610114,93.8522539169265,0.3356164383561644,0.5354857355187648,0.5160567587752054,0.4557522123893805,0.0908495977210609,0.0757314974182444,0.4990215264187866,0.1973401973401972,0.2852664576802508,0.3894324853228962,0.4572490706319702,0.1947876968087153,0.7147335423197492,0.3401486988847583,2580.9000000000005,0.4600371747211896
Iona,Saint Peter's,2022-02-16,home,1,False,105.9432963850053,96.82688146524649,0.3584398117014122,0.5384136330181736,0.5143487858719646,0.6021341463414634,0.0899026984769589,0.1505154639175257,0.5006724949562879,0.176015150671197,0.3146929824561403,0.3954270342972428,0.4719753930280246,0.176454985830553,0.6853070175438597,0.3465481886534518,3586.1249999999995,0.3369788106630212,96.5238480194018,94.12815723219362,0.3195979899497487,0.5120068610634648,0.5129449838187702,0.5558252427184466,0.1161374157394623,0.1353135313531353,0.4723618090452261,0.2134195634599838,0.3078149920255183,0.3618090452261306,0.4623940677966102,0.2144075367497766,0.6921850079744817,0.4110169491525424,2468.3,0.3580508474576271
San Diego State,Utah State,2022-02-16,away,1,False,97.8984369157131,86.17095205003476,0.3076225045372051,0.5149083471009362,0.5175182481751824,0.5138004246284501,0.1217061397742426,0.1594634873323397,0.4809437386569873,0.1922070151821105,0.2867867867867867,0.323049001814882,0.4384828862164662,0.1930770242097553,0.7132132132132132,0.274745605920444,2668.175,0.3792784458834413,108.65864131499256,97.69490707216993,0.4005847953216374,0.5773942004387299,0.5306501547987617,0.654434250764526,0.0941346850108617,0.0601503759398496,0.5467836257309941,0.178988444096244,0.2604712041884817,0.2975146198830409,0.4897058823529411,0.1792179580014482,0.7395287958115183,0.288235294117647,3316.525,0.413235294117647
Indiana State,Missouri State,2022-02-16,home,0,False,95.84341860100648,101.25166072302636,0.4537444933920704,0.5359612051336982,0.4854506742370476,0.5398773006134969,0.0860079714705265,0.0427807486631016,0.5008810572687225,0.1873683110731885,0.1725663716814159,0.2757709251101322,0.5012376237623762,0.1880987343542409,0.827433628318584,0.2607260726072607,2865.7750000000005,0.3828382838283828,113.5559858535102,97.78938650697586,0.3918613413715147,0.5900646942407158,0.520671834625323,0.4546875,0.0828183729375039,0.09375,0.5568952524491334,0.1587479396373761,0.2596153846153846,0.2795779954785229,0.469311377245509,0.1579919729884691,0.7403846153846154,0.278443113772455,3131.925,0.3532934131736527
Providence,Villanova,2022-02-16,away,0,False,108.01118840995484,98.68244632354256,0.3711248892825509,0.5572411751646563,0.5261707988980716,0.5568862275449101,0.0786599209825339,0.1054590570719603,0.5093002657218778,0.1871907050132683,0.3182481751824818,0.4145261293179805,0.4731355252606255,0.1866385397858305,0.6817518248175183,0.2269446672012831,2792.725,0.3536487570168404,112.02088524979231,96.32061968510568,0.4534351145038168,0.5522405522405522,0.5238095238095238,0.497335701598579,0.0929527658499621,0.0753138075313807,0.5083969465648855,0.1525708182881554,0.3166023166023166,0.298473282442748,0.4677926158680283,0.1515534225814599,0.6833976833976834,0.2474469756480754,2959.3500000000004,0.436763550667714
Clemson,Florida State,2022-02-16,home,0,False,106.82933626468906,101.1867002924203,0.3717201166180758,0.5536920830056653,0.5114268066707844,0.560702875399361,0.0891185617254343,0.077020202020202,0.5255102040816326,0.1628760315223955,0.2584692597239649,0.2849854227405248,0.4981440237564959,0.1627651509290919,0.7415307402760352,0.2873051224944321,3230.5499999999997,0.4120267260579064,102.86414041771552,102.83177142469792,0.3436754176610978,0.5217751397611982,0.4979647218453188,0.5461254612546126,0.1301496381907844,0.1320474777448071,0.4896579156722355,0.1789237363085924,0.3159268929503916,0.3214001591089896,0.5308277027027027,0.1782778898134183,0.6840731070496083,0.3133445945945945,2945.1249999999995,0.4307432432432432
Campbell,Radford,2022-02-16,home,0,False,103.30552461806796,100.46753464578484,0.3852216748768473,0.5458946854109756,0.4932088285229202,0.5859872611464968,0.0922489884059793,0.0537459283387622,0.5315270935960591,0.1681131401433164,0.234887737478411,0.2295566502463054,0.5040160642570282,0.167725433465417,0.7651122625215889,0.2841365461847389,2382.1000000000004,0.3835341365461847,91.90568119139547,102.12883414415349,0.4126050420168067,0.4924634254470222,0.4972602739726027,0.4863731656184486,0.0966083566228478,0.0520393811533052,0.4634453781512605,0.2178709321566464,0.2836787564766839,0.2890756302521008,0.5123239436619719,0.2180588620915709,0.716321243523316,0.3820422535211267,2899.55,0.3741197183098591
Elon,Hofstra,2022-02-16,away,0,False,98.5552853669003,110.56782897319675,0.4598290598290598,0.5303263546798029,0.4661921708185053,0.5291750503018109,0.079231949748385,0.0728862973760933,0.5038461538461538,0.1966814475754541,0.245125348189415,0.2324786324786324,0.5161001788908766,0.1962953709982512,0.754874651810585,0.4669051878354204,2799.15,0.3864042933810375,108.86677327702652,104.94294229373526,0.434201266713582,0.5621382417547179,0.4916559691912708,0.5205479452054794,0.098827962136537,0.0725593667546174,0.5355383532723434,0.1502895558074182,0.2426937738246505,0.2047853624208304,0.5433159073935773,0.1494772927315122,0.7573062261753494,0.2546676624346527,3229.199999999999,0.4339058999253174
Central Michigan,Eastern Michigan,2022-02-16,away,0,False,94.39306555642769,114.07725614537524,0.403035413153457,0.5106524387992467,0.4504748982360922,0.5030927835051546,0.0940983941904469,0.0868347338935574,0.4814502529510961,0.1986144763334812,0.2374670184696569,0.2984822934232715,0.5478896103896104,0.1984248747059425,0.762532981530343,0.3717532467532468,2931.7,0.4204545454545454,94.54364060505584,104.98456109395676,0.3411420204978038,0.5143760277143633,0.4669421487603306,0.3975903614457831,0.0852815762387884,0.0811688311688311,0.4787701317715959,0.1919042239469476,0.2236686390532544,0.308199121522694,0.5121107266435986,0.192324658138509,0.7763313609467456,0.2975778546712803,3404.2249999999995,0.360553633217993
Butler,DePaul,2022-02-16,home,1,False,97.62149378719444,100.28025089127408,0.4371584699453552,0.512757855295579,0.5007751937984496,0.4891304347826087,0.0732083960879263,0.0763358778625954,0.4877049180327868,0.1907457305135014,0.2729970326409495,0.2486338797814207,0.4985994397759103,0.1875965149753112,0.7270029673590505,0.3053221288515406,2601.0,0.388422035480859,104.89707018899736,101.54697700823164,0.3504901960784313,0.5300717176737911,0.5267379679144385,0.432532347504621,0.0865739426625035,0.1358974358974359,0.5004084967320261,0.1798636970420852,0.3261163734776725,0.3169934640522875,0.4853777416734362,0.1816633550950894,0.6738836265223275,0.2534524776604386,2832.5,0.3663688058489033
Oklahoma,Texas,2022-02-16,away,0,False,103.509709602708,94.76087407714888,0.4104477611940298,0.5760460043624827,0.5072555205047319,0.5567651632970451,0.1132623713938387,0.0507900677200902,0.5485074626865671,0.2185402933665894,0.2616201859229747,0.2716417910447761,0.4809802487198244,0.2182227888635218,0.7383798140770252,0.282370153621068,3370.25,0.351865398683248,106.76733955258806,88.86244794439054,0.3646973012399708,0.5450606861839381,0.5184956843403206,0.5626016260162602,0.1283777436828757,0.0985401459854014,0.5083880379285193,0.1828336089357586,0.32540675844806,0.3048869438366156,0.4624900239425379,0.1834862385321101,0.6745932415519399,0.3240223463687151,3199.4,0.343974461292897
Army,Colgate,2022-02-16,away,0,False,96.82822715729182,102.6649973171168,0.3503019844693701,0.5018576949646197,0.5091164095371669,0.5010224948875256,0.1073153282060454,0.0476858345021037,0.4745470232959448,0.1938005439383296,0.2993197278911564,0.3270060396893874,0.529657477025898,0.1924521552495081,0.7006802721088435,0.2088554720133667,2785.775,0.404344193817878,109.59078470056642,102.24232386291246,0.4161172161172161,0.5697081982399259,0.518541797611565,0.584375,0.0840871448592177,0.0869565217391304,0.5516483516483517,0.1737414879399223,0.2737789203084833,0.2256410256410256,0.5010940919037199,0.1739075041406548,0.7262210796915167,0.2392414296134208,3141.1000000000004,0.362509117432531
South Florida,Tulane,2022-02-16,away,0,False,87.1423151420755,96.6404231023499,0.3099906629318394,0.4493502749232892,0.4996384671005061,0.5222772277227723,0.095358294769317,0.1225165562913907,0.4150326797385621,0.1980870225044429,0.2953586497890295,0.2810457516339869,0.4734345351043643,0.1987298916200893,0.7046413502109705,0.2874762808349146,2499.9000000000005,0.4269449715370019,106.05370058456354,100.29591635431056,0.4023099133782483,0.5539799192630163,0.4478431372549019,0.5327510917030568,0.1136318800552377,0.0993265993265993,0.5153994225216555,0.1442583969087486,0.2084690553745928,0.34167468719923,0.4907063197026022,0.1436180706253699,0.7915309446254072,0.2881040892193308,2528.875,0.4479553903345725
Kentucky,Tennessee,2022-02-16,home,0,False,116.19565392224668,91.71564286289347,0.291784702549575,0.5688995290671118,0.5752551020408163,0.5597122302158274,0.1017631430641655,0.104215456674473,0.5442634560906515,0.1627768573772337,0.3733681462140992,0.2613314447592068,0.4575688073394495,0.1629498430078093,0.6266318537859008,0.2408256880733945,3106.9,0.3470948012232416,108.84726767996982,90.62307639696328,0.4128440366972477,0.5397963866274623,0.5280437756497948,0.6163194444444444,0.1429450789959647,0.149618320610687,0.5129969418960245,0.1720444848090203,0.3406735751295336,0.2622324159021407,0.4816800714924039,0.171670884344436,0.6593264248704663,0.3181411974977658,2921.0250000000005,0.4146559428060768
New Mexico,Wyoming,2022-02-16,away,1,False,104.2933781205668,106.47058823529407,0.3990536277602524,0.5460412860484574,0.4695767195767196,0.4594594594594595,0.0830065359477124,0.1150121065375302,0.5090694006309149,0.1656692810670667,0.2405721716514954,0.3257097791798107,0.5112269446672013,0.1660130718954248,0.7594278283485045,0.3849238171611868,3063.175,0.3376102646351243,110.66048667439163,97.20682953468578,0.4098228663446054,0.580194410692588,0.5261146496815287,0.4131534569983137,0.0501132366404857,0.0595947556615017,0.5462962962962963,0.1622247972190034,0.2506963788300835,0.4057971014492754,0.4658925979680696,0.1619043029923385,0.7493036211699164,0.2329462989840348,3109.875,0.3911465892597968
Illinois State,Northern Iowa,2022-02-16,away,0,False,105.86181993259508,106.43015521064302,0.36996336996337,0.5560824481537684,0.4947948560930802,0.4682926829268293,0.0892951415599499,0.1184210526315789,0.5190476190476191,0.1877708233028406,0.2889165628891656,0.334065934065934,0.5063829787234042,0.1882438119371917,0.7110834371108343,0.3141843971631206,3319.025,0.3531914893617021,104.64223271622086,99.67006450977496,0.4386831275720164,0.5657343769324547,0.5142065142065142,0.4466911764705882,0.0833866811116035,0.0516431924882629,0.522633744855967,0.1738590499844768,0.2129760225669957,0.3465020576131687,0.5216,0.1746524187061932,0.7870239774330042,0.2392,3053.0,0.4888
UC Irvine,UC San Diego,2022-02-16,home,1,False,97.43852459016392,93.06431928539898,0.2732843137254901,0.5112903225806451,0.5244140625,0.4457142857142857,0.0862091350523227,0.1003649635036496,0.4730392156862745,0.2018442622950819,0.305668016194332,0.2941176470588235,0.4279556650246305,0.2046168627145491,0.694331983805668,0.3312807881773399,1938.775,0.3251231527093596,99.18790356128704,102.26548994631972,0.4600760456273764,0.5581224938427406,0.4686064318529862,0.5572354211663066,0.0749704303521062,0.0408921933085501,0.5209125475285171,0.1975076416647072,0.1885895404120443,0.3526615969581749,0.5143218197135636,0.1987080338458739,0.8114104595879557,0.223251895534962,2756.1000000000004,0.3201347935973041
Miami (OH),Ohio,2022-02-16,home,0,False,105.08073233926456,107.8205964105556,0.4280185758513932,0.5334587710587293,0.4730458221024258,0.4601449275362319,0.0816718712466971,0.0896551724137931,0.4984520123839009,0.1434478971842344,0.2450851900393184,0.2329721362229102,0.5320097244732577,0.1434405133660478,0.7549148099606815,0.2901134521880065,2914.025,0.4124797406807131,109.02020235309628,95.91352059618382,0.444359171143515,0.5549776868100527,0.4976805831676607,0.486254295532646,0.1087544017688969,0.0773263433813892,0.523407521105142,0.1568730844016742,0.2715572715572715,0.3023791250959324,0.487540192926045,0.1559249856686594,0.7284427284427284,0.2612540192926045,3043.525,0.3866559485530547
Presbyterian,South Carolina Upstate,2022-02-16,home,0,False,95.20393857389716,104.40926337825462,0.3770614692653673,0.4823098014601434,0.5204286671131949,0.5028248587570622,0.1138296480439618,0.0732064421669106,0.4482758620689655,0.195624531316227,0.33373063170441,0.2833583208395802,0.5535087719298246,0.1962580138688996,0.66626936829559,0.4,3062.15,0.4008771929824561,100.67037465951164,108.78389348920278,0.390304026294166,0.5575529819870279,0.4612244897959183,0.5245009074410163,0.0811820100665692,0.0919689119170984,0.5267050123253904,0.1983395586292387,0.2186177715091678,0.2884141331142152,0.514832162373146,0.1974346484818964,0.7813822284908322,0.3825136612021858,3072.4750000000004,0.3973458235753317
Merrimack,Sacred Heart,2022-02-16,home,1,False,88.90722027451248,103.75059777286909,0.388646288209607,0.4754785421925933,0.4111498257839721,0.4759206798866855,0.1329902306833967,0.0993150684931506,0.4470524017467249,0.1906464104855525,0.226072607260726,0.2390829694323144,0.500561797752809,0.1894655341242912,0.7739273927392739,0.3898876404494382,2188.8500000000004,0.3438202247191011,101.88661312550492,112.14682443854144,0.4150110375275938,0.5369934378600411,0.4803073967339097,0.5411471321695761,0.0782419705385172,0.0628366247755834,0.5165562913907285,0.1957895737299814,0.2884250474383302,0.2141280353200883,0.5466883821932682,0.1989857522337599,0.7115749525616698,0.249728555917481,2087.4,0.3952225841476656
St. John's (NY),Xavier,2022-02-16,home,1,False,106.63171319257476,100.3143704598334,0.3394568690095846,0.5316518298714145,0.4911323328785811,0.6113074204946997,0.1221959753476724,0.1530898876404494,0.5107827476038339,0.1636672807141845,0.3162853297442799,0.2747603833865815,0.486990459670425,0.1641120366587926,0.6837146702557201,0.3443191673894189,2818.975,0.3824804856895056,106.1874230125391,93.60169159683608,0.3746200607902735,0.5447004309646479,0.5305997552019583,0.564625850340136,0.1040018795520401,0.1267441860465116,0.5091185410334347,0.174346988408452,0.2968553459119497,0.3632218844984802,0.4670811997073884,0.1729187876889341,0.7031446540880503,0.2158010241404535,3179.175,0.3708851499634235
Colorado,Oregon State,2022-02-16,home,1,False,101.18514696732876,96.79904530279912,0.3249810174639332,0.5393163914007021,0.5372596153846154,0.5440414507772021,0.0791552742488557,0.0888382687927107,0.496962794229309,0.2094113719479809,0.3064312736443884,0.3652239939255884,0.4757489300998573,0.2084623634798108,0.6935687263556116,0.2717546362339515,3302.4500000000007,0.3737517831669044,98.73746627136148,110.27384671935307,0.3040380047505938,0.5163942994529426,0.4638269100743746,0.478494623655914,0.090892382750497,0.086021505376344,0.4897070467141726,0.1798860721543023,0.2698412698412698,0.2866191607284243,0.5388500388500389,0.1804481128134868,0.7301587301587301,0.2867132867132867,2997.2249999999995,0.4219114219114219
Duke,Wake Forest,2022-02-16,away,1,False,115.69278874340434,92.62538643935528,0.3551020408163265,0.5763844160512874,0.5293122886133033,0.5714285714285714,0.1038508869345979,0.1275964391691394,0.5513605442176871,0.1509297815727364,0.3145654834761321,0.2850340136054421,0.4481505944517833,0.1506738301767866,0.6854345165238678,0.1889035667107001,3328.875,0.3322324966974901,110.27614305115436,92.70107067026066,0.4201362604087812,0.5952109464082098,0.5177603853100542,0.5291411042944786,0.0927613052840815,0.1057797164667393,0.5673732021196064,0.1877169156481062,0.2557510148849797,0.3406510219530658,0.4451388888888888,0.1873296489827879,0.7442489851150202,0.2590277777777778,3316.925,0.3631944444444444
Fairfield,Manhattan,2022-02-16,away,0,False,103.4542374053456,100.70831975577548,0.3872239747634069,0.5271132095415948,0.5029940119760479,0.4434306569343065,0.0775207093487917,0.0722477064220183,0.5,0.162511669720964,0.2762284196547144,0.250788643533123,0.4814366424535916,0.1612156344864253,0.7237715803452855,0.3171912832929782,2903.725,0.2962066182405165,100.22501564958466,105.475572739143,0.3274647887323944,0.5442151873151193,0.489067055393586,0.4607843137254901,0.098353427956114,0.0831202046035805,0.4995598591549295,0.2064053327017104,0.2776957163958641,0.4163732394366197,0.5258980785296575,0.2068813484594122,0.7223042836041359,0.341687552213868,2951.95,0.3467000835421888
Florida,Texas A&M,2022-02-16,home,0,False,106.91771034714635,95.77930290204542,0.4596122778675283,0.5467205364050546,0.5,0.5148698884758365,0.1355749287557121,0.1468446601941747,0.5072697899838449,0.1909725140791796,0.3298291721419185,0.3675282714054927,0.4836065573770491,0.1915586058040908,0.6701708278580815,0.2926229508196721,2969.7,0.3245901639344262,103.45531220242148,95.74558064788972,0.3456,0.5226085761407366,0.5,0.5294117647058824,0.1427725619555104,0.1144010767160161,0.4932,0.1856890219017821,0.3399209486166007,0.3456,0.4784263959390863,0.1847246891651865,0.6600790513833992,0.3257191201353638,2948.075,0.371404399323181
Georgia Tech,NC State,2022-02-16,away,0,False,98.90447055426208,100.4099834568079,0.3433219178082192,0.524030829842982,0.4952727272727272,0.5117647058823529,0.1122059987053154,0.0723226703755215,0.4982876712328767,0.1891457758045012,0.2670537010159651,0.2508561643835616,0.5004351610095735,0.1884485362871323,0.7329462989840348,0.3028720626631854,2775.475,0.3742384682332463,105.06216829792676,107.6786493522127,0.3885180240320427,0.5135742948275102,0.4798387096774194,0.4365971107544141,0.1071369456942082,0.0968783638320775,0.479973297730307,0.1467382316238931,0.3035522066738428,0.2850467289719626,0.5283687943262412,0.1468618806145327,0.6964477933261571,0.2858156028368794,3324.25,0.3411347517730496
Nevada,San Jose State,2022-02-16,away,1,False,100.33857597945196,106.22417699586832,0.3792250618301731,0.5390970840726204,0.4955631399317406,0.5757009345794393,0.0852992136478741,0.1107913669064748,0.5032976092333058,0.1854662508130827,0.2406639004149377,0.3157460840890354,0.527511961722488,0.1852592296414767,0.7593360995850622,0.2998405103668261,2999.525,0.4457735247208931,94.88835699531133,112.1761443589107,0.4553359683794466,0.5171735944815754,0.4466709760827408,0.5313092979127134,0.0715172585050906,0.0805902383654937,0.4964426877470356,0.1908259287189744,0.210727969348659,0.2229249011857707,0.5327929255711128,0.1926992798609386,0.789272030651341,0.2468680913780398,3035.075,0.3507737656595431
Liberty,North Florida,2022-02-16,home,0,False,109.98552821997109,96.31635378995766,0.5059037238873751,0.6010130332939598,0.5130499627143923,0.5673076923076923,0.0777799989096261,0.0557184750733137,0.5740236148955495,0.1853853340416567,0.2206119162640901,0.2824704813805631,0.4757922535211267,0.1839097170479946,0.7793880837359098,0.3107394366197183,2740.4,0.3996478873239437,94.41562308982336,108.05361727597776,0.4874213836477987,0.5189256241062661,0.4485696895922094,0.515625,0.0737158788413376,0.0938123752495009,0.4834905660377358,0.2206792784038368,0.2606516290726817,0.2963836477987421,0.4986062717770035,0.2217776867705199,0.7393483709273183,0.2878048780487804,3182.25,0.3017421602787456
Iowa State,TCU,2022-02-16,home,1,False,98.3183192307108,91.13647732957388,0.3688046647230321,0.5190305868766741,0.5037546933667084,0.5716694772344013,0.1255173041065987,0.0975609756097561,0.4897959183673469,0.2059945007367797,0.3028846153846153,0.2864431486880466,0.4788617886178862,0.2055573241166037,0.6971153846153846,0.3682926829268292,3294.8499999999995,0.3666666666666666,100.8925920103408,93.50958175968664,0.3427876823338736,0.5119750394440604,0.5692307692307692,0.551594746716698,0.093020002797594,0.1090670170827858,0.4841977309562398,0.2165976698282939,0.3868808567603748,0.3006482982171799,0.4754575707154742,0.2168135403552944,0.6131191432396251,0.2396006655574043,2861.025,0.3668885191347754
Ball State,Northern Illinois,2022-02-16,away,0,False,103.54313545690962,108.75968640957086,0.4136363636363636,0.55331523223495,0.4909200968523002,0.5160744500846024,0.0803613238470718,0.0635696821515892,0.5227272727272727,0.1960224283330577,0.2670731707317073,0.3765151515151515,0.5264474624731952,0.1969758764973339,0.7329268292682927,0.3280914939242316,3318.1,0.4152966404574696,92.74582816163289,105.43938772721062,0.3544743701129452,0.5029165420281184,0.4711605281445448,0.4767932489451477,0.0908842421757551,0.0885906040268456,0.4704604691572545,0.2047993380223417,0.25,0.3405734144222415,0.5146173688736028,0.2029520295202952,0.75,0.3989681857265692,2913.5999999999995,0.3594153052450559
Minnesota,Ohio State,2022-02-16,home,0,False,103.18083979637156,103.5376508350641,0.3613109512390088,0.5414321058481839,0.4558047493403694,0.4866785079928952,0.0803309359927221,0.0744186046511627,0.5163868904876099,0.1421298985274522,0.1863270777479893,0.2414068745003997,0.5003819709702063,0.1428105528759504,0.8136729222520107,0.2146676852559205,2919.925,0.3430099312452254,112.51821984969806,102.75927687916273,0.4059405940594059,0.5810702484994232,0.523598820058997,0.5426944971537002,0.0694016902669726,0.1230366492146596,0.54995499549955,0.169610237189316,0.2916666666666667,0.3177317731773177,0.4771766694843617,0.1671610604279771,0.7083333333333334,0.2865595942519019,2660.7,0.3541842772612003
Cincinnati,Memphis,2022-02-16,away,0,False,101.6960316153466,92.71739841654126,0.4097633136094674,0.502195478939665,0.5063520871143375,0.516245487364621,0.0916050513642609,0.1108622620380739,0.4748520710059171,0.1567594269718425,0.3063170441001192,0.2884615384615384,0.4349529780564263,0.1557285873192436,0.6936829558998808,0.335423197492163,3046.55,0.3001567398119122,107.26994550549244,95.41006724105314,0.3402239448751076,0.567571992505139,0.5418685121107266,0.5866425992779783,0.1176288500232162,0.1857764876632801,0.5404823428079242,0.2331058431177047,0.3837037037037037,0.3867355727820844,0.4650582362728785,0.2331940360109374,0.6162962962962963,0.3252911813643926,2908.0,0.4267886855241264
Indiana,Wisconsin,2022-02-16,away,0,False,103.45710627400769,92.38237378077277,0.3244837758112094,0.5427961748202007,0.5258519388954171,0.5682182985553772,0.0838195166809883,0.1536643026004728,0.5143805309734514,0.181366272501318,0.275990099009901,0.3502949852507375,0.4366499642090193,0.1815084497912049,0.724009900990099,0.2913385826771653,3317.95,0.3944166070150322,105.14189287858385,99.02906357859425,0.3687683284457478,0.5166557701200746,0.4968982630272953,0.4547038327526132,0.0774168575207251,0.0732558139534883,0.4772727272727273,0.1226655416916811,0.2583732057416268,0.314516129032258,0.4965437788018433,0.1219315505951421,0.7416267942583732,0.2749615975422427,3090.825,0.3394777265745007
Fordham,Virginia Commonwealth,2022-02-16,away,0,False,95.2797036755627,96.91746517737336,0.4264049955396967,0.4971751412429379,0.489408327246165,0.5124153498871332,0.1111300107728072,0.0926694329183955,0.4629794826048171,0.1869123373539746,0.2690140845070422,0.2631578947368421,0.4905926622765757,0.1859726710891875,0.7309859154929578,0.328316086547507,2638.9,0.3198494825964252,95.9310158986796,88.21085518662545,0.3073630136986301,0.5347754243653297,0.4799183117767188,0.5883458646616542,0.1362714793764748,0.1419354838709677,0.509845890410959,0.2256804095931015,0.2645348837209302,0.2945205479452055,0.4386712095400341,0.2226875394688735,0.7354651162790697,0.3628620102214651,2988.75,0.3398637137989778
Bradley,Southern Illinois,2022-02-16,home,0,False,104.017325028959,95.096978273537,0.3982785602503912,0.5392796838825352,0.5494858611825193,0.5244755244755245,0.0879047698326812,0.1238709677419354,0.5172143974960877,0.1994392868534591,0.3214756258234519,0.2605633802816901,0.4608938547486033,0.1977857321235328,0.6785243741765481,0.2833200319233839,2990.8,0.3814844373503591,101.72052611696829,98.08190772420944,0.4218487394957983,0.5437057160688719,0.4964689265536723,0.5397727272727273,0.0919301883532054,0.0638569604086845,0.5184873949579832,0.1799512345890998,0.2323651452282157,0.3042016806722689,0.4974468085106382,0.1810955590115776,0.7676348547717843,0.2808510638297872,2902.7000000000003,0.3336170212765957
Arkansas,Missouri,2022-02-16,home,1,False,106.58179057408164,94.19412025409956,0.3363509749303621,0.5379355066910334,0.5341246290801187,0.543171114599686,0.1140493425912246,0.1280724450194049,0.4940807799442896,0.1676108158617064,0.3158508158508158,0.3816155988857939,0.4871504157218443,0.1695966907962771,0.6841491841491841,0.3250188964474679,3404.55,0.4157218442932728,94.719976152327,106.91003911342894,0.3357206803939123,0.4996658410976137,0.4944893460690668,0.474468085106383,0.1013224064071521,0.1177325581395348,0.4650850492390331,0.2123933375563587,0.3138686131386861,0.2918531781557744,0.5150575730735164,0.2123300428385174,0.6861313868613139,0.3454384410983171,2684.1000000000004,0.3906111603188663
Bowling Green,Buffalo,2022-02-16,away,0,False,105.67878295203808,108.02126540865808,0.3683155080213903,0.5290082548540868,0.5059490084985836,0.4395604395604395,0.1016533271017117,0.09375,0.4893048128342246,0.1672279642317965,0.3146314631463146,0.3155080213903743,0.5249307479224377,0.1682537827890401,0.6853685368536854,0.3130193905817174,3433.9,0.4238227146814404,108.07451145275397,101.07804461250387,0.3891625615763547,0.5399777140456314,0.5452660677263304,0.5119266055045871,0.0930790626647517,0.0963704630788485,0.5127257799671593,0.1915799864724055,0.3673184357541899,0.2602627257799672,0.4783715012722646,0.1905212063919137,0.63268156424581,0.3163698049194232,2742.75,0.3223070398642917
Boston College,Notre Dame,2022-02-17,home,0,False,98.50966403128164,101.93425275392488,0.3116169544740973,0.491873469317851,0.5121470781352594,0.4827586206896552,0.1006158383207563,0.0967302452316076,0.4556514913657771,0.1687561096914713,0.3042944785276074,0.3069073783359498,0.5055460750853242,0.1706999739786625,0.6957055214723926,0.3199658703071672,2898.8500000000004,0.3737201365187713,105.49508805062702,98.56303392425065,0.4322834645669291,0.5566141635928186,0.4948119325551232,0.5421052631578948,0.0823004625285994,0.056910569105691,0.528740157480315,0.1577125060053343,0.2139973082099596,0.2653543307086614,0.4878971255673222,0.1567000806544532,0.7860026917900403,0.2322239031770045,3027.9000000000005,0.348714069591528
Towson,UNC Wilmington,2022-02-17,home,1,False,110.98651116593508,98.44997052873052,0.3797752808988764,0.5577920195806898,0.5442307692307692,0.5164473684210527,0.1051407452248578,0.0786666666666666,0.5239700374531835,0.1781423216173784,0.3538663171690694,0.3430711610486891,0.4885757806549886,0.1771462252879423,0.6461336828309305,0.2795125666412795,3129.875,0.4287890327494288,102.34077299945564,101.88605872059112,0.3951417004048583,0.5124237255350204,0.4787379972565158,0.4516765285996055,0.1053506089477312,0.1025316455696202,0.4757085020242915,0.1566368728818024,0.2851612903225806,0.3182186234817813,0.5078809106830122,0.1576723878882152,0.7148387096774194,0.3563922942206655,2838.0,0.308231173380035
Jacksonville State,Lipscomb,2022-02-17,home,1,False,103.63688705498512,99.5858584243432,0.4195083267248216,0.5520907882629588,0.5230769230769231,0.5399644760213144,0.0914629271334687,0.0905612244897959,0.527755749405234,0.2040751047564213,0.2892347600518807,0.3441712926249008,0.4823232323232323,0.2040326836054302,0.7107652399481194,0.2027417027417027,3126.625,0.4343434343434343,104.78294960439092,112.2947023406605,0.4121863799283154,0.5702537047094421,0.4935897435897436,0.6122840690978887,0.0605650361608892,0.0667556742323097,0.5394265232974911,0.19317128804619,0.2460815047021943,0.3261648745519713,0.5247869868319133,0.1930955858776586,0.7539184952978056,0.2339271882261812,2806.3500000000004,0.4198295894655306
California Baptist,Grand Canyon,2022-02-17,away,0,False,101.7388207104232,101.3746823897322,0.4135954135954136,0.5431663382083463,0.5138086062941555,0.6579925650557621,0.0716659065737181,0.0665110851808634,0.509009009009009,0.2052909367613249,0.2912234042553192,0.3882063882063882,0.4837209302325581,0.2065281125806241,0.7087765957446809,0.3441860465116279,3079.05,0.3356589147286821,103.44063792085056,90.95454124618092,0.3887489504617968,0.5172031896042528,0.5380542686962276,0.4950690335305719,0.0918433478381631,0.0617760617760617,0.4928631402183039,0.1971352628470171,0.3588709677419355,0.288832913518052,0.4229422066549912,0.1977594667160448,0.6411290322580645,0.3283712784588441,2704.525,0.3196147110332749
