<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr,Game ID
Gonzaga,30,Chicago State,home,1,2023-03-01,120.48666073553707,103.00271301788753,0.3247172859450727,0.604388598453674,0.532258064516129,0.49638802889576883,0.1025428794776291,0.08576642335766424,0.5831987075928917,0.14696876913655846,0.3119358074222668,0.3397953688745288,0.5219444444444444,0.14622706580217962,0.6880641925777332,0.2733333333333333,4338.425,0.39111111111111113,401497508.0
Gonzaga,31,San Francisco,home,1,2023-03-06,120.61450197774614,103.27967672076981,0.3288029273392577,0.6046987180207409,0.5316037735849056,0.5050200803212851,0.10225268469112099,0.08703374777975133,0.5831155253528489,0.14656611723048305,0.3116504854368932,0.3434396236278097,0.5214247455811463,0.14601147551963567,0.6883495145631068,0.2667380824852705,4470.625,0.3968934118907338,401514401.0
Gonzaga,32,Saint Mary's (CA),away,1,2023-03-07,120.78238008487054,102.61864195253239,0.32755985736118187,0.6065586343665429,0.5323840146991272,0.5073170731707317,0.10114273931869731,0.09020618556701031,0.5850738665308202,0.1466144498140047,0.30988593155893535,0.3418237391747326,0.517178552837064,0.14585390734370085,0.6901140684410646,0.2670484122852681,4595.4,0.39406559083810516,401514402.0
Gonzaga,33,Grand Canyon,home,1,2023-03-17,120.82670906200315,102.61382799325465,0.32590391282813275,0.6072227548737615,0.5345827755466309,0.5052132701421801,0.10075885328836427,0.0937759336099585,0.5854383358098069,0.1475357710651828,0.3111111111111111,0.34175334323922735,0.5166163141993958,0.14671163575042162,0.6888888888888889,0.2618328298086606,4730.75,0.3932527693856999,401522148.0
Gonzaga,34,TCU,home,1,2023-03-19,120.41245575334733,102.75791624106232,0.3274209012464046,0.6047925792321567,0.5349137931034482,0.504147465437788,0.10010214504596529,0.0946271050521251,0.5829338446788112,0.14733494074796077,0.3112701252236136,0.34276126558005754,0.5165611300535802,0.14668028600612873,0.6887298747763864,0.26302971261568436,4884.125,0.3925962006819289,401522178.0
Gonzaga,35,UCLA,away,1,2023-03-23,120.10204488380434,102.77259926222683,0.3251162790697674,0.6031549025103096,0.5388146911519198,0.5022381378692927,0.09797310697711319,0.0933641975308642,0.5818604651162791,0.14947981026029417,0.31569817866435385,0.3404651162790698,0.5150943396226415,0.14874459561302608,0.6843018213356461,0.2622641509433962,5029.799999999999,0.3886792452830189,401522186.0
Gonzaga,36,Connecticut,home,0,2023-03-25,118.91514646298198,103.0157047885153,0.3253393665158371,0.5971224422249479,0.535829307568438,0.5048372911169745,0.09596300221601312,0.0912490650710546,0.5755656108597285,0.1488862609774538,0.3116123642439432,0.3411764705882353,0.5143704379562044,0.1479911359475865,0.6883876357560568,0.26003649635036497,5173.9,0.39005474452554745,401522190.0
Grambling,1,Colorado,home,1,2022-11-11,106.9243156199678,95.66903684550743,0.3269230769230769,0.604735883424408,0.4714285714285714,0.5769230769230769,0.1292824822236587,0.12195121951219512,0.5673076923076923,0.2318840579710145,0.3,0.6730769230769231,0.4435483870967742,0.23270846800258566,0.7,0.41935483870967744,154.975,0.3387096774193548,401483453.0
Grambling,2,Grand Canyon,away,0,2022-11-18,87.81632311044075,103.3677892630877,0.28703703703703703,0.4918340529378637,0.44155844155844154,0.6136363636363636,0.10003334444814939,0.11594202898550725,0.4537037037037037,0.24132730015082954,0.26666666666666666,0.49074074074074076,0.48828125,0.24008002667555853,0.7333333333333333,0.328125,299.125,0.4609375,401489110.0
Grambling,3,Arizona State,away,0,2022-11-22,82.3327615780446,107.95911335706903,0.2558139534883721,0.4334738109572547,0.47435897435897434,0.5737704918032787,0.09647410129780637,0.1326530612244898,0.3866279069767442,0.2469982847341338,0.3412698412698413,0.436046511627907,0.5083798882681564,0.24807626048007353,0.6587301587301587,0.40782122905027934,436.29999999999995,0.45251396648044695,401483435.0
Grambling,4,UTSA,away,1,2022-11-25,88.74967371443488,100.90466249130132,0.2833333333333333,0.4532124766728872,0.484375,0.6,0.09742519137091163,0.12698412698412698,0.4166666666666667,0.22274427912642478,0.34523809523809523,0.3625,0.4699570815450644,0.22268615170494085,0.6547619047619048,0.44635193133047213,574.7249999999999,0.4592274678111588,401487301.0
Grambling,5,Incarnate Word,home,0,2022-11-27,89.49939814487007,99.31771822466064,0.2793103448275862,0.4701331548017556,0.4921052631578947,0.5652173913043478,0.09284659210803968,0.12903225806451613,0.4379310344827586,0.22941301423210367,0.32653061224489793,0.33448275862068966,0.47007042253521125,0.22789618062882466,0.673469387755102,0.43309859154929575,708.5,0.45422535211267606,401488628.0
Grambling,6,Dartmouth,away,1,2022-11-28,92.26208123332346,94.37173543048301,0.2672413793103448,0.4830797888854393,0.5066964285714286,0.5314685314685315,0.10798755795527908,0.12643678160919541,0.4525862068965517,0.22294693151497183,0.3303964757709251,0.33045977011494254,0.46096096096096095,0.22067022712600506,0.6696035242290749,0.42342342342342343,847.5999999999999,0.4774774774774775,401487368.0
Grambling,7,Incarnate Word,home,1,2022-12-03,94.24030255021208,89.0909090909091,0.26683291770573564,0.49657995368126245,0.5086042065009561,0.5555555555555556,0.10707070707070707,0.13615023474178403,0.4713216957605985,0.2187356263096029,0.3228346456692913,0.3316708229426434,0.4322250639386189,0.21616161616161617,0.6771653543307087,0.4092071611253197,984.175,0.45524296675191817,401489604.0
Grambling,8,Vanderbilt,away,1,2022-12-09,95.41117673784643,90.3335877519867,0.26521739130434785,0.49411764705882355,0.5008488964346349,0.5412371134020618,0.11314147173708076,0.14410480349344978,0.4673913043478261,0.20717855520218081,0.3231292517006803,0.32608695652173914,0.4396751740139211,0.2047321869528128,0.6768707482993197,0.43387470997679817,1107.075,0.46867749419953597,401483254.0
Grambling,9,Virginia Tech,away,0,2022-12-17,93.0119308497687,92.56808246099546,0.2734375,0.4880333872753599,0.500768049155146,0.539906103286385,0.11230096659046243,0.13438735177865613,0.4619140625,0.2158915672429186,0.3180428134556575,0.30859375,0.45850622406639,0.21337183652187863,0.6819571865443425,0.42946058091286304,1239.375,0.475103734439834,401482998.0
Grambling,10,Liberty,away,0,2022-12-19,91.6608983933841,94.5167252564056,0.27708703374777977,0.48818347626993674,0.4986111111111111,0.5316455696202531,0.11162251295618453,0.13818181818181818,0.46536412078152756,0.21858719807643268,0.3,0.3037300177619893,0.46654275092936803,0.2174464538107491,0.7,0.42193308550185876,1376.05,0.4888475836431227,401485345.0
Grambling,11,Prairie View,away,0,2023-01-02,90.99914151753286,94.09435829759155,0.2824302134646962,0.49133566283962066,0.49936143039591313,0.5369649805447471,0.10821511052457934,0.1346153846153846,0.4671592775041051,0.22716766822954504,0.29896907216494845,0.3185550082101806,0.46452702702702703,0.22698779280765424,0.7010309278350515,0.4222972972972973,1514.8999999999999,0.47297297297297297,401492230.0
Grambling,12,Texas Southern,away,1,2023-01-04,93.41620903988897,94.63247038968085,0.28484848484848485,0.5068430358195273,0.5065398335315101,0.53125,0.10246828003978181,0.12571428571428572,0.4825757575757576,0.22690241989016963,0.29927007299270075,0.3303030303030303,0.4689922480620155,0.22663572526445858,0.7007299270072993,0.4325581395348837,1658.0749999999998,0.4573643410852713,401492231.0
Grambling,13,Bethune-Cookman,home,1,2023-01-07,94.7708774668302,95.2142320220496,0.2853146853146853,0.5114935611987003,0.5093922651933702,0.5238095238095238,0.10467997438681477,0.13089005235602094,0.48671328671328673,0.2274501059203925,0.3115124153498871,0.3412587412587413,0.4713055954088953,0.227177816754364,0.6884875846501128,0.43185078909612623,1794.875,0.4519368723098996,401492209.0
Grambling,14,Florida A&M,home,1,2023-01-09,95.03712387651427,94.99010519737527,0.28552803129074317,0.5080072413312909,0.5091463414634146,0.5223880597014925,0.10207270076033746,0.13189448441247004,0.48239895697522817,0.2219617037905432,0.311340206185567,0.35853976531942633,0.46808510638297873,0.2218518904280804,0.688659793814433,0.42021276595744683,1919.725,0.4454787234042553,401492232.0
Grambling,15,Southern,away,0,2023-01-14,94.71836911315721,95.82167326063882,0.2917675544794189,0.5077712194241824,0.5094517958412098,0.5236768802228412,0.09939206793399595,0.12416851441241686,0.4794188861985472,0.2211697958987427,0.30710172744721687,0.3668280871670702,0.46798029556650245,0.2219434526681463,0.6928982725527831,0.42857142857142855,2076.225,0.4445812807881773,401492233.0
Grambling,16,Mississippi Valley State,away,1,2023-01-21,94.16406968141156,94.85881426482169,0.293241695303551,0.5081915640200373,0.51105216622458,0.5184210526315789,0.09899876251546856,0.12778904665314403,0.48109965635738833,0.22599376723538775,0.3057553956834532,0.38602520045819017,0.4630911188004614,0.22679716503543706,0.6942446043165468,0.43252595155709345,2226.2,0.43137254901960786,401492234.0
Grambling,17,Arkansas-Pine Bluff,away,1,2023-01-23,94.98324940477444,95.2885573193735,0.28773072747014117,0.5162502004076864,0.5109612141652614,0.5320197044334976,0.10257931882245724,0.12643678160919541,0.48697068403908794,0.22839805313836622,0.3044982698961938,0.38979370249728557,0.46308360477741584,0.2297437636436852,0.6955017301038062,0.43105320304017375,2366.1000000000004,0.43322475570032576,401492235.0
Grambling,18,Jackson State,home,1,2023-01-28,96.4057843470608,95.92132838948895,0.28907048008171604,0.5189827077545922,0.5103338632750397,0.5276497695852534,0.10317588263743349,0.12903225806451613,0.4902962206332993,0.2232133928035682,0.30844155844155846,0.39121552604698673,0.46564102564102566,0.2248911816862808,0.6915584415584416,0.4266666666666667,2490.5250000000005,0.4276923076923077,401492236.0
Grambling,19,Alcorn State,home,0,2023-01-30,96.5611999542002,96.39759198353624,0.29354207436399216,0.5222740597002601,0.5099085365853658,0.5307017543859649,0.10155213201777162,0.12755102040816327,0.49559686888454013,0.22594557459638942,0.3073322932917317,0.38943248532289626,0.4697855750487329,0.22772296270651818,0.6926677067082684,0.4161793372319688,2609.875,0.4269005847953216,401492187.0
Grambling,20,Alabama State,away,1,2023-02-04,97.09900397322157,95.97427041646108,0.2972972972972973,0.5255405644258528,0.5112237509051412,0.5218295218295218,0.09940975458216837,0.13578274760383385,0.4995340167753961,0.2242420943776193,0.30357142857142855,0.3923578751164958,0.46654275092936803,0.22586481004330902,0.6964285714285714,0.4247211895910781,2746.05,0.41821561338289964,401492154.0
Grambling,21,Alabama A&M,away,1,2023-02-06,97.52031673265263,96.1265818353666,0.2976827094474153,0.5251739358120745,0.516597510373444,0.5170340681362725,0.09941714945828155,0.13476263399693722,0.4959893048128342,0.2257414739181774,0.3135593220338983,0.4028520499108734,0.4673815907059875,0.2275392505207148,0.6864406779661016,0.4352100089365505,2868.025,0.4164432529043789,401492237.0
Grambling,22,Texas Southern,home,1,2023-02-11,97.29765531858524,94.85769674281799,0.2987234042553191,0.5221069092976969,0.5180564674983585,0.5154440154440154,0.10160937212761335,0.1308139534883721,0.49234042553191487,0.22188369320439794,0.3109919571045576,0.4153191489361702,0.4628522630230572,0.2239417083075689,0.6890080428954424,0.4295473953885568,3005.725,0.41246797608881297,401492238.0
Grambling,23,Prairie View,home,1,2023-02-13,97.63999618841915,95.0610557353931,0.29508196721311475,0.5248779155141208,0.51414204902577,0.5092250922509225,0.1025608153584821,0.1335149863760218,0.4954918032786885,0.22234221643426613,0.31007751937984496,0.42131147540983604,0.4606650446066504,0.2243517835966796,0.689922480620155,0.42011354420113545,3134.2,0.4047039740470397,401492239.0
Grambling,24,Southern,home,1,2023-02-18,97.44702152511265,94.70752089136491,0.2887323943661972,0.5237838983741826,0.509827278141751,0.5123239436619719,0.10162539410450273,0.1384217335058215,0.49413145539906106,0.22086373496351808,0.3074074074074074,0.42018779342723006,0.4565718677940046,0.22284122562674094,0.6925925925925925,0.4166026133743274,3281.5249999999996,0.40584166026133744,401492240.0
Grambling,25,Florida A&M,away,1,2023-02-25,97.69184783401136,94.11488242983242,0.28592814371257486,0.5232494572263093,0.5088723526044648,0.51010101010101,0.10515957524931338,0.13432835820895522,0.4943862275449102,0.21929632707813893,0.30859835100117783,0.41691616766467066,0.45417287630402386,0.22089385638961917,0.6914016489988222,0.4269746646795827,3416.75,0.4008941877794337,401492241.0
Grambling,26,Bethune-Cookman,away,1,2023-02-27,98.0693132049964,93.93746011486918,0.28170028818443804,0.5249430884503474,0.5104972375690607,0.5,0.10437495568318797,0.1301775147928994,0.49711815561959655,0.21799439523454114,0.30857142857142855,0.4099423631123919,0.4531473533619456,0.21952776005105296,0.6914285714285714,0.4184549356223176,3538.1499999999996,0.3955650929899857,401492220.0
Grambling,27,Alabama A&M,home,1,2023-03-02,98.06297047493297,93.16311746535087,0.2814245810055866,0.5248969004561153,0.5082578582844965,0.5031152647975078,0.1049725267215221,0.1291053227633069,0.4972067039106145,0.21779671399207767,0.3079470198675497,0.4168994413407821,0.45010323468685476,0.21869276400317106,0.6920529801324503,0.4115622849277357,3665.625,0.3922918100481762,401492242.0
Grambling,28,Alabama State,home,1,2023-03-04,98.59229187536248,92.7218872315667,0.27889784946236557,0.525664811379097,0.5080020650490449,0.5007496251874063,0.10684438802496563,0.12649945474372956,0.49731182795698925,0.21458322349343598,0.3087606837606838,0.4112903225806452,0.4493333333333333,0.21527557389188617,0.6912393162393162,0.4106666666666667,3787.2999999999997,0.38866666666666666,401492162.0
Grambling,29,Bethune-Cookman,home,1,2023-03-08,99.56374089007033,93.03273987791046,0.2750161394448031,0.5284690061164143,0.5106488360574541,0.51,0.10654160347662074,0.12746113989637306,0.5012911555842479,0.21520420233265078,0.31790123456790126,0.41123305358295675,0.4486934353091141,0.21563204914167738,0.6820987654320988,0.40344168260038243,3927.25,0.3849585723390695,401527430.0
Grambling,30,Jackson State,home,1,2023-03-10,100.24753999433491,93.3407256822522,0.275625,0.531616139186771,0.5098321342925659,0.5048143053645117,0.10546417790919732,0.12412412412412413,0.5040625,0.21330311949654554,0.31763527054108215,0.413125,0.4484662576687117,0.2133924721246843,0.6823647294589178,0.401840490797546,4059.1,0.3871165644171779,401527435.0
Grambling,31,Texas Southern,home,0,2023-03-11,99.65124445026365,93.21619720828217,0.27700663850331925,0.5276492758372934,0.5069252077562327,0.49865951742627346,0.10394440404811005,0.12403846153846154,0.4987929993964997,0.21234808898622834,0.31665062560153995,0.41460470730235366,0.4453357100415924,0.21265690002503249,0.6833493743984601,0.40938799762329176,4197.6,0.3820558526440879,401527436.0
Grand Canyon,1,Montana State,home,1,2022-11-07,97.32360097323601,89.18249380677126,0.39622641509433965,0.5029337803855826,0.4927536231884058,0.34782608695652173,0.06606110652353427,0.02564102564102564,0.49056603773584906,0.16220600162206003,0.24242424242424243,0.2641509433962264,0.41346153846153844,0.16515276630883569,0.7575757575757576,0.34615384615384615,122.19999999999999,0.25,401489108.0
Grand Canyon,2,Nevada,away,0,2022-11-12,87.3506386485373,93.34985543163981,0.4074074074074074,0.4403822185292896,0.5,0.38461538461538464,0.04130524576621231,0.028985507246376812,0.41203703703703703,0.1565718994643593,0.24324324324324326,0.24074074074074073,0.4174757281553398,0.15695993391160679,0.7567567567567568,0.36893203883495146,242.39999999999998,0.3300970873786408,401487319.0
Grand Canyon,3,Grambling,home,1,2022-11-18,96.41660221706626,83.59293873312565,0.47126436781609193,0.4820830110853313,0.5307017543859649,0.4626865671641791,0.09865005192107996,0.02702702702702703,0.45689655172413796,0.17014694508894046,0.2920353982300885,0.2413793103448276,0.39308176100628933,0.17133956386292834,0.7079646017699115,0.3522012578616352,386.54999999999995,0.3018867924528302,401489110.0
Grand Canyon,4,Wichita State,away,0,2022-11-21,90.82831473985587,86.22754491017965,0.45064377682403434,0.4470794051900087,0.5162337662337663,0.4578313253012048,0.08782435129740519,0.033783783783783786,0.4184549356223176,0.1777075723171093,0.3161290322580645,0.21888412017167383,0.4041095890410959,0.17964071856287425,0.6838709677419355,0.273972602739726,503.725,0.3242009132420091,401486786.0
Grand Canyon,5,Northern Iowa,home,1,2022-11-22,94.8152846044078,90.35759897828864,0.43686006825938567,0.4609218436873747,0.5342105263157895,0.44954128440366975,0.07982120051085569,0.042328042328042326,0.4351535836177474,0.17123830664341208,0.33157894736842103,0.22525597269624573,0.4296028880866426,0.1724137931034483,0.6684210526315789,0.259927797833935,628.55,0.3176895306859206,401486788.0
Grand Canyon,6,Alcorn State,home,1,2022-11-29,100.44391439740276,94.47771124417831,0.43567251461988304,0.4943585730124568,0.5330296127562643,0.4852941176470588,0.07451763140385895,0.06465517241379311,0.46637426900584794,0.17491552375273303,0.3380281690140845,0.2543859649122807,0.43768545994065283,0.17564870259481039,0.6619718309859155,0.26706231454005935,753.075,0.3115727002967359,401489111.0
Grand Canyon,7,Wyoming,away,1,2022-12-03,100.81558676937017,93.85830350548264,0.4329896907216495,0.5086877000457247,0.5238095238095238,0.4840764331210191,0.07954093517413784,0.06614785992217899,0.47551546391752575,0.1744449478930675,0.3067226890756303,0.26804123711340205,0.43702770780856426,0.17499005738310325,0.6932773109243697,0.24937027707808565,881.425,0.3526448362720403,401489112.0
Grand Canyon,8,Loyola Marymount,home,0,2022-12-07,100.19646365422396,95.11124266193085,0.42316258351893093,0.5039525691699605,0.5218150087260035,0.4725274725274725,0.07893049183562725,0.06506849315068493,0.4732739420935412,0.1787819253438114,0.3154121863799283,0.267260579064588,0.45444444444444443,0.179566868926052,0.6845878136200717,0.24222222222222223,1015.775,0.3511111111111111,401489048.0
Grand Canyon,9,North Texas,home,0,2022-12-10,100.19845644983462,95.3679672722474,0.4291497975708502,0.504552520541861,0.5188087774294671,0.494949494949495,0.07566093344477193,0.06606606606606606,0.4716599190283401,0.17640573318632854,0.3106796116504854,0.2935222672064777,0.4495049504950495,0.1759556591738882,0.6893203883495146,0.2514851485148515,1135.1999999999998,0.3405940594059406,401486794.0
Grand Canyon,10,Pepperdine,home,1,2022-12-17,100.93414473429203,94.57900807381779,0.414721723518851,0.5062405225708619,0.5183673469387755,0.5089285714285714,0.0738177623990773,0.06701030927835051,0.46858168761220825,0.17520058917012288,0.3162393162393162,0.3249551166965889,0.4391080617495712,0.17377931564782778,0.6837606837606838,0.25728987993138935,1295.225,0.3344768439108062,401507452.0
Grand Canyon,11,Idaho State,home,1,2022-12-20,101.47842348540983,95.38483087050915,0.3993558776167472,0.50242828692219,0.5241635687732342,0.508,0.07703620701729813,0.061465721040189124,0.46537842190016104,0.17360008468296814,0.33163265306122447,0.32045088566827695,0.4443573667711599,0.17228097205686674,0.6683673469387755,0.25391849529780564,1422.475,0.33699059561128525,401489114.0
Grand Canyon,12,California Baptist,home,1,2022-12-29,101.99613650998067,94.55056538682682,0.3970802919708029,0.5015832805573147,0.5263748597081931,0.5054545454545455,0.08305117229923976,0.06753812636165578,0.464963503649635,0.16870573084352866,0.3310344827586207,0.32116788321167883,0.44269340974212035,0.16738005494154476,0.6689655172413793,0.2492836676217765,1559.15,0.3424068767908309,401481050.0
Grand Canyon,13,Sam Houston,away,1,2023-01-05,101.00832967996493,94.2411430237644,0.39809782608695654,0.5068191816981962,0.5265901981230449,0.49328859060402686,0.08397725615979006,0.06653225806451613,0.468070652173913,0.1823761508110478,0.32903225806451614,0.3328804347826087,0.4440745672436751,0.18195072167954512,0.6709677419354839,0.2729693741677763,1712.75,0.3395472703062583,401481066.0
Grand Canyon,14,Stephen F. Austin,away,0,2023-01-07,101.21908175178518,95.56091872983161,0.4005102040816326,0.5110910038112473,0.5239960822722821,0.5047021943573667,0.08352089378203216,0.0641025641025641,0.4700255102040816,0.18679916374792974,0.3292929292929293,0.34311224489795916,0.4487654320987654,0.18656615234427965,0.6707070707070707,0.27530864197530863,1842.6999999999998,0.32592592592592595,401481072.0
Grand Canyon,15,UT Arlington,home,1,2023-01-12,102.54331745870908,94.17369928279987,0.40865384615384615,0.5233219567690558,0.5248161764705882,0.5043227665706052,0.08413796599001495,0.06678082191780822,0.48497596153846156,0.19150876481913062,0.325,0.34134615384615385,0.4448955916473318,0.1915912719531666,0.675,0.27958236658932717,1973.375,0.3225058004640371,401481079.0
Grand Canyon,16,California Baptist,away,0,2023-01-14,103.29085029484494,95.89041095890413,0.4067415730337079,0.5249419953596287,0.5250865051903114,0.4946524064171123,0.08085996955859971,0.06907894736842106,0.4859550561797753,0.1883203347917063,0.3261261261261261,0.3415730337078652,0.45180722891566266,0.18835616438356168,0.6738738738738739,0.29791894852135814,2102.6,0.33406352683461116,401481080.0
Grand Canyon,17,Utah Tech,home,1,2023-01-18,105.16188217394222,97.72452948276634,0.40913921360255046,0.5358812395959227,0.5218106995884774,0.4925373134328358,0.07957441101524432,0.06666666666666667,0.49681190223166843,0.18705390105833128,0.32358003442340794,0.3475026567481403,0.45824742268041235,0.18686575170995579,0.6764199655765921,0.311340206185567,2235.7749999999996,0.33505154639175255,401481087.0
Grand Canyon,18,Utah Valley,home,0,2023-01-21,105.5522690780022,98.73727775666204,0.4039800995024876,0.5336238571306503,0.5231839258114374,0.4801864801864802,0.07855061446851642,0.0673352435530086,0.49502487562189057,0.18761091861742585,0.3360128617363344,0.34626865671641793,0.45938104448742745,0.1875079184087166,0.6639871382636656,0.3114119922630561,2367.25,0.32495164410058025,401481095.0
Grand Canyon,19,Abilene Christian,away,1,2023-01-26,105.94542690245659,99.35801283974321,0.40209125475285173,0.5387808252624725,0.5239498894620487,0.47902869757174393,0.07839843203135938,0.07017543859649122,0.4995247148288973,0.19124589901576378,0.3359013867488444,0.35361216730038025,0.46301369863013697,0.19119617607647849,0.6640986132511556,0.3095890410958904,2499.725,0.3232876712328767,401481101.0
Grand Canyon,20,Tarleton State,away,0,2023-01-28,105.95520220166652,101.09848123029899,0.40950639853747717,0.5405194602605101,0.517388218594748,0.4819532908704883,0.07794440729773619,0.06914212548015365,0.5013711151736746,0.1911168870881431,0.3308714918759232,0.3619744058500914,0.47297297297297297,0.19104021396503967,0.6691285081240768,0.3095030514385353,2616.725,0.3190932868352223,401481106.0
Grand Canyon,21,Stephen F. Austin,home,1,2023-02-04,106.63962038613394,101.91729187053751,0.4109947643979058,0.5458523380427931,0.5159972770592239,0.482897384305835,0.0753869015258599,0.07246376811594203,0.506108202443281,0.19198029485275472,0.32956152758132956,0.3717277486910995,0.4759336099585062,0.19209162408031608,0.6704384724186704,0.3136929460580913,2759.8999999999996,0.3128630705394191,401481117.0
Grand Canyon,22,New Mexico State,home,1,2023-02-08,106.94264769297108,101.6598226301805,0.4141666666666667,0.5491099105482242,0.5156046814044213,0.4722753346080306,0.07453673349667002,0.07381776239907728,0.50875,0.19111686071582576,0.32561307901907355,0.37083333333333335,0.47391304347826085,0.1911729183201629,0.6743869209809265,0.31778656126482213,2898.325,0.31462450592885377,401481124.0
Grand Canyon,23,Seattle,away,0,2023-02-11,106.05635892954308,101.29587496290435,0.41218354430379744,0.5435462335423462,0.5148514851485149,0.47706422018348627,0.07320209714116134,0.07751937984496124,0.5035601265822784,0.1906112421059574,0.32432432432432434,0.3583860759493671,0.4712121212121212,0.19058924390806872,0.6756756756756757,0.32272727272727275,3032.525,0.3159090909090909,401481126.0
Grand Canyon,24,Texas-Rio Grande Valley,home,0,2023-02-15,106.43407913032486,101.79706852211233,0.4058734939759036,0.5424558690890349,0.5120234604105571,0.46956521739130436,0.07257695523895175,0.081419624217119,0.5041415662650602,0.18708127923144985,0.32558139534883723,0.35542168674698793,0.46886184681460275,0.1868067717454758,0.6744186046511628,0.31424481030780244,3166.7250000000004,0.31424481030780244,401481133.0
Grand Canyon,25,Abilene Christian,home,1,2023-02-17,107.63526295875899,102.55170642534483,0.4027676620538966,0.5511896458188018,0.5153234960272418,0.4578512396694215,0.07010016467495582,0.08091908091908091,0.5131099781500364,0.18948164964055994,0.3265792610250298,0.36780772032046616,0.47016460905349794,0.18914958226949286,0.6734207389749702,0.3216735253772291,3306.65,0.31344307270233196,401481137.0
Grand Canyon,26,Seattle,home,0,2023-02-24,106.57668925797724,102.47909850963288,0.4005602240896359,0.5465556848354665,0.5133224578575313,0.45425361155698235,0.06921119592875319,0.08285163776493257,0.507703081232493,0.1908141598068588,0.3242320819112628,0.36554621848739494,0.4693473961766645,0.19076699382042897,0.6757679180887372,0.3197099538562953,3438.325,0.3157547791694133,401481149.0
Grand Canyon,27,Southern Utah,away,1,2023-03-01,106.92499895308418,102.82489032943086,0.4008069939475454,0.549033099671727,0.5112742527530152,0.45329249617151607,0.06985386571292856,0.08465116279069768,0.5110961667787491,0.18704895378215772,0.31683168316831684,0.36381977135171484,0.4715370018975332,0.18720836011064854,0.6831683168316832,0.31752055660974066,3580.425,0.3200506008855155,401481158.0
Grand Canyon,28,Utah Tech,away,1,2023-03-03,106.7469329069189,102.29917531043576,0.4016872160934458,0.5493851920496826,0.512639029322548,0.45294117647058824,0.07103361988941358,0.08378378378378379,0.5133030499675535,0.18866149773579324,0.31634819532908703,0.36404931862427,0.4697062423500612,0.18888485288775883,0.6836518046709129,0.3237454100367197,3718.75,0.32068543451652387,401481163.0
Grand Canyon,29,UT Arlington,home,1,2023-03-07,107.28506024408905,102.72923212755461,0.4002517306482064,0.5521808205278828,0.5132482826300294,0.44680851063829785,0.0690747617440079,0.08166811468288444,0.5154185022026432,0.18676316096649934,0.31475748194014447,0.37570799244808056,0.4722877358490566,0.1869692799085928,0.6852425180598555,0.31957547169811323,3853.025,0.32134433962264153,401514384.0
Grand Canyon,30,Seattle,away,1,2023-03-09,107.63228968690606,103.09872567569262,0.4034125533211456,0.5553835036647052,0.5123809523809524,0.4542974079126876,0.069166865061962,0.08037225042301184,0.5191956124314442,0.18605581674502347,0.3112449799196787,0.3802559414990859,0.47261836851112377,0.18644981016702797,0.6887550200803213,0.32686822589845976,3994.575,0.3257273245864233,401514388.0
Grand Canyon,31,Sam Houston,away,1,2023-03-10,108.227471820818,103.67254646907938,0.4101956135151156,0.5598865162756249,0.5106877323420075,0.46174142480211083,0.0690501951154281,0.08134757600657354,0.5245998814463545,0.1849088195683034,0.30678466076696165,0.3799644339063426,0.47371333702268953,0.1852684812604092,0.6932153392330384,0.33259546209186497,4116.950000000001,0.32650802434975096,401514391.0
Grand Canyon,32,Southern Utah,away,1,2023-03-11,108.79044675074338,103.31374853113984,0.4087256027554535,0.5630101823578788,0.5128205128205128,0.4733502538071066,0.0690951821386604,0.07955449482895784,0.5289896670493686,0.18382482575428116,0.30526315789473685,0.378300803673938,0.4716577540106952,0.1837837837837838,0.6947368421052632,0.3315508021390374,4254.525000000001,0.32780748663101605,401514393.0
Grand Canyon,33,Gonzaga,away,0,2023-03-17,108.59316282141798,103.89492031305178,0.4073049252905368,0.5613770692537735,0.5094009619588982,0.47058823529411764,0.06926328020870119,0.07704160246533127,0.5279468732706143,0.18129227685790417,0.301572617946346,0.3685666851134477,0.47533748701973,0.1813604310727834,0.6984273820536541,0.3317757009345794,4389.875,0.3260643821391485,401522148.0
Green Bay,1,Indiana State,away,0,2022-11-07,73.91910739191073,109.8901098901099,0.34615384615384615,0.4592720970537261,0.42857142857142855,0.3,0.06868131868131869,0.17857142857142858,0.4326923076923077,0.23709902370990235,0.08571428571428572,0.23076923076923078,0.6666666666666666,0.23351648351648352,0.9142857142857143,0.14035087719298245,144.5,0.5087719298245614,401492424.0
Green Bay,2,Georgetown,away,0,2022-11-12,82.23745137988516,122.05073620720239,0.39622641509433965,0.47855141194222894,0.4126984126984127,0.43902439024390244,0.07805570338832712,0.07894736842105263,0.4528301886792453,0.21485460270420448,0.14492753623188406,0.19811320754716982,0.6722689075630253,0.2057832180237715,0.855072463768116,0.19327731092436976,275.9,0.36134453781512604,401485132.0
Green Bay,3,Wisconsin,away,0,2022-11-15,79.63246554364473,112.89923248328793,0.37333333333333335,0.45640725570509066,0.39285714285714285,0.42857142857142855,0.0990344144590245,0.07272727272727272,0.4266666666666667,0.1939765186319551,0.12745098039215685,0.29333333333333333,0.5813953488372093,0.18816538747214656,0.8725490196078431,0.2441860465116279,397.85,0.36046511627906974,401483422.0
